"","snippet.title","stock_name","statistics.viewCount","statistics.likeCount","statistics.dislikeCount","statistics.favoriteCount","statistics.commentCount","snippet.publishedAt","snippet.channelTitle"
"191","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!!🚀","PTON","19402","939","23","0","375","2021-03-10T03:32:09Z","Paul NGumah"
"192","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!!🚀","VIAC","19402","939","23","0","375","2021-03-10T03:32:09Z","Paul NGumah"
"193","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!!🚀","EYES","19402","939","23","0","375","2021-03-10T03:32:09Z","Paul NGumah"
"194","TOP 3 STOCKS TO BUY NOW!🚀","AMC","17645","698","12","0","313","2021-03-09T14:15:41Z","Paul NGumah"
"195","TOP 3 STOCKS TO BUY NOW!🚀","VIAC","17645","698","12","0","313","2021-03-09T14:15:41Z","Paul NGumah"
"196","TOP 3 STOCKS TO BUY NOW!🚀","MMDM","17645","698","12","0","313","2021-03-09T14:15:41Z","Paul NGumah"
"197","TOP 3 STOCKS TO BUY NOW!🚀","NVAX","17645","698","12","0","313","2021-03-09T14:15:41Z","Paul NGumah"
"198","TOP 3 STOCKS TO BUY NOW!🚀","BABA","17645","698","12","0","313","2021-03-09T14:15:41Z","Paul NGumah"
"199","TOP 3 STOCKS TO BUY NOW!🚀","RIOT","17645","698","12","0","313","2021-03-09T14:15:41Z","Paul NGumah"
"200","OUR STOCKS ARE FLYING!!🔥🔥🔥 HURRY!🚀","GME","11274","729","9","0","204","2021-03-09T01:03:46Z","Paul NGumah"
"201","OUR STOCKS ARE FLYING!!🔥🔥🔥 HURRY!🚀","MMM","11274","729","9","0","204","2021-03-09T01:03:46Z","Paul NGumah"
"202","OUR STOCKS ARE FLYING!!🔥🔥🔥 HURRY!🚀","WM","11274","729","9","0","204","2021-03-09T01:03:46Z","Paul NGumah"
"203","OUR STOCKS ARE FLYING!!🔥🔥🔥 HURRY!🚀","CNR","11274","729","9","0","204","2021-03-09T01:03:46Z","Paul NGumah"
"204","OUR STOCKS ARE FLYING!!🔥🔥🔥 HURRY!🚀","VIAC","11274","729","9","0","204","2021-03-09T01:03:46Z","Paul NGumah"
"205","OUR STOCKS ARE FLYING!!🔥🔥🔥 HURRY!🚀","RIOT","11274","729","9","0","204","2021-03-09T01:03:46Z","Paul NGumah"
"206","TOP 3 STOCKS TO BUY RIGHT NOW!!🚀","GME","13506","613","12","0","201","2021-03-08T14:19:01Z","Paul NGumah"
"207","TOP 3 STOCKS TO BUY RIGHT NOW!!🚀","RIOT","13506","613","12","0","201","2021-03-08T14:19:01Z","Paul NGumah"
"208","TOP 3 STOCKS TO BUY RIGHT NOW!!🚀","FUBO","13506","613","12","0","201","2021-03-08T14:19:01Z","Paul NGumah"
"209","TOP 3 STOCKS TO BUY RIGHT NOW!!🚀","ZOM","13506","613","12","0","201","2021-03-08T14:19:01Z","Paul NGumah"
"210","TOP 3 STOCKS TO BUY RIGHT NOW!!🚀","APXT","13506","613","12","0","201","2021-03-08T14:19:01Z","Paul NGumah"
"211","THIS STOCK WILL EXPLODE TOMORROW!!🚀 HURRY!🔥🔥🔥","WM","18180","833","21","0","313","2021-03-08T02:03:27Z","Paul NGumah"
"212","THIS STOCK WILL EXPLODE TOMORROW!!🚀 HURRY!🔥🔥🔥","CNR","18180","833","21","0","313","2021-03-08T02:03:27Z","Paul NGumah"
"213","THIS STOCK WILL EXPLODE TOMORROW!!🚀 HURRY!🔥🔥🔥","CRSP","18180","833","21","0","313","2021-03-08T02:03:27Z","Paul NGumah"
"214","THIS STOCK WILL EXPLODE TOMORROW!!🚀 HURRY!🔥🔥🔥","BP","18180","833","21","0","313","2021-03-08T02:03:27Z","Paul NGumah"
"215","THIS STOCK WILL EXPLODE TOMORROW!!🚀 HURRY!🔥🔥🔥","BBBY","18180","833","21","0","313","2021-03-08T02:03:27Z","Paul NGumah"
"216","THIS STOCK WILL EXPLODE TOMORROW!!🚀 HURRY!🔥🔥🔥","SENS","18180","833","21","0","313","2021-03-08T02:03:27Z","Paul NGumah"
"217","THIS STOCK IS ABOUT TO GO CRAZY!!🔥🔥🔥 BUY NEXT WEEK!🚀","PTON","15202","735","16","0","381","2021-03-06T00:28:21Z","Paul NGumah"
"218","THIS STOCK IS ABOUT TO GO CRAZY!!🔥🔥🔥 BUY NEXT WEEK!🚀","NVAX","15202","735","16","0","381","2021-03-06T00:28:21Z","Paul NGumah"
"219","THIS STOCK IS ABOUT TO GO CRAZY!!🔥🔥🔥 BUY NEXT WEEK!🚀","BA","15202","735","16","0","381","2021-03-06T00:28:21Z","Paul NGumah"
"220","THIS STOCK IS ABOUT TO GO CRAZY!!🔥🔥🔥 BUY NEXT WEEK!🚀","CBAT","15202","735","16","0","381","2021-03-06T00:28:21Z","Paul NGumah"
"221","THIS STOCK IS ABOUT TO GO CRAZY!!🔥🔥🔥 BUY NEXT WEEK!🚀","SU","15202","735","16","0","381","2021-03-06T00:28:21Z","Paul NGumah"
"222","THIS STOCK IS ABOUT TO GO CRAZY!!🔥🔥🔥 BUY NEXT WEEK!🚀","GPRO","15202","735","16","0","381","2021-03-06T00:28:21Z","Paul NGumah"
"223","TOP 3 STOCKS TO BUY IMMEDIATELY!🔥","PLTR","14537","612","13","0","256","2021-03-05T14:17:44Z","Paul NGumah"
"224","TOP 3 STOCKS TO BUY IMMEDIATELY!🔥","NVAX","14537","612","13","0","256","2021-03-05T14:17:44Z","Paul NGumah"
"225","TOP 3 STOCKS TO BUY IMMEDIATELY!🔥","BA","14537","612","13","0","256","2021-03-05T14:17:44Z","Paul NGumah"
"226","TOP 3 STOCKS TO BUY IMMEDIATELY!🔥","CRM","14537","612","13","0","256","2021-03-05T14:17:44Z","Paul NGumah"
"227","TOP 3 STOCKS TO BUY IMMEDIATELY!🔥","PLUG","14537","612","13","0","256","2021-03-05T14:17:44Z","Paul NGumah"
"228","THIS STOCK IS READY TO BOUNCE!🚀 WATCH CLOSELY!","NIO","10524","636","13","0","252","2021-03-05T03:48:15Z","Paul NGumah"
"229","THIS STOCK IS READY TO BOUNCE!🚀 WATCH CLOSELY!","FUBO","10524","636","13","0","252","2021-03-05T03:48:15Z","Paul NGumah"
"230","THIS STOCK IS READY TO BOUNCE!🚀 WATCH CLOSELY!","WM","10524","636","13","0","252","2021-03-05T03:48:15Z","Paul NGumah"
"231","THIS STOCK IS READY TO BOUNCE!🚀 WATCH CLOSELY!","GE","10524","636","13","0","252","2021-03-05T03:48:15Z","Paul NGumah"
"232","THIS STOCK IS READY TO BOUNCE!🚀 WATCH CLOSELY!","SOS","10524","636","13","0","252","2021-03-05T03:48:15Z","Paul NGumah"
"233","TOP 3 STOCKS TO SHORT!🔥","TSLA","8401","431","12","0","221","2021-03-04T14:15:56Z","Paul NGumah"
"234","TOP 3 STOCKS TO SHORT!🔥","NVDA","8401","431","12","0","221","2021-03-04T14:15:56Z","Paul NGumah"
"235","TOP 3 STOCKS TO SHORT!🔥","PTON","8401","431","12","0","221","2021-03-04T14:15:56Z","Paul NGumah"
"236","TOP 3 STOCKS TO SHORT!🔥","FUBO","8401","431","12","0","221","2021-03-04T14:15:56Z","Paul NGumah"
"237","TOP 3 STOCKS TO SHORT!🔥","TWTR","8401","431","12","0","221","2021-03-04T14:15:56Z","Paul NGumah"
"238","THIS STOCK IS ABOUT TO EXPLODE!!🚀","QS","14747","612","30","0","276","2021-03-03T14:20:32Z","Paul NGumah"
"239","THIS STOCK IS ABOUT TO EXPLODE!!🚀","WM","14747","612","30","0","276","2021-03-03T14:20:32Z","Paul NGumah"
"240","THIS STOCK IS ABOUT TO EXPLODE!!🚀","FSLY","14747","612","30","0","276","2021-03-03T14:20:32Z","Paul NGumah"
"241","THIS STOCK IS ABOUT TO EXPLODE!!🚀","SOS","14747","612","30","0","276","2021-03-03T14:20:32Z","Paul NGumah"
"242","THIS STOCK IS ABOUT TO EXPLODE!!🚀","F","14747","612","30","0","276","2021-03-03T14:20:32Z","Paul NGumah"
"243","THIS STOCK IS READY FOR TAKE-OFF!!🚀 HURRY!🔥🔥🔥","WM","14148","837","16","0","425","2021-03-03T02:34:38Z","Paul NGumah"
"244","THIS STOCK IS READY FOR TAKE-OFF!!🚀 HURRY!🔥🔥🔥","DDD","14148","837","16","0","425","2021-03-03T02:34:38Z","Paul NGumah"
"245","THIS STOCK IS READY FOR TAKE-OFF!!🚀 HURRY!🔥🔥🔥","TGT","14148","837","16","0","425","2021-03-03T02:34:38Z","Paul NGumah"
"246","THIS STOCK IS READY FOR TAKE-OFF!!🚀 HURRY!🔥🔥🔥","FUBO","14148","837","16","0","425","2021-03-03T02:34:38Z","Paul NGumah"
"247","THIS STOCK IS READY FOR TAKE-OFF!!🚀 HURRY!🔥🔥🔥","ZOM","14148","837","16","0","425","2021-03-03T02:34:38Z","Paul NGumah"
"248","THIS STOCK IS READY FOR TAKE-OFF!!🚀 HURRY!🔥🔥🔥","GNOG","14148","837","16","0","425","2021-03-03T02:34:38Z","Paul NGumah"
"249","TOP 2 STOCKS TO BUY RIGHT NOW!!🔥","AMC","14961","714","14","0","284","2021-03-02T14:15:00Z","Paul NGumah"
"250","TOP 2 STOCKS TO BUY RIGHT NOW!!🔥","NNOX","14961","714","14","0","284","2021-03-02T14:15:00Z","Paul NGumah"
"251","TOP 2 STOCKS TO BUY RIGHT NOW!!🔥","RKT","14961","714","14","0","284","2021-03-02T14:15:00Z","Paul NGumah"
"252","TOP 2 STOCKS TO BUY RIGHT NOW!!🔥","PZZA","14961","714","14","0","284","2021-03-02T14:15:00Z","Paul NGumah"
"253","TOP 2 STOCKS TO BUY RIGHT NOW!!🔥","TGT","14961","714","14","0","284","2021-03-02T14:15:00Z","Paul NGumah"
"254","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!!🔥🔥🔥","SOS","19714","1047","15","0","320","2021-03-02T03:44:25Z","Paul NGumah"
"255","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!!🔥🔥🔥","PLTR","19714","1047","15","0","320","2021-03-02T03:44:25Z","Paul NGumah"
"256","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!!🔥🔥🔥","JD","19714","1047","15","0","320","2021-03-02T03:44:25Z","Paul NGumah"
"257","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!!🔥🔥🔥","NNOX","19714","1047","15","0","320","2021-03-02T03:44:25Z","Paul NGumah"
"258","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!!🔥🔥🔥","DDD","19714","1047","15","0","320","2021-03-02T03:44:25Z","Paul NGumah"
"259","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!!🔥🔥🔥","JMIA","19714","1047","15","0","320","2021-03-02T03:44:25Z","Paul NGumah"
"260","TOP 3 STOCKS TO BUY NOW!🔥","COST","16577","712","7","0","253","2021-03-01T14:15:01Z","Paul NGumah"
"261","TOP 3 STOCKS TO BUY NOW!🔥","HD","16577","712","7","0","253","2021-03-01T14:15:01Z","Paul NGumah"
"262","TOP 3 STOCKS TO BUY NOW!🔥","FSLY","16577","712","7","0","253","2021-03-01T14:15:01Z","Paul NGumah"
"263","TOP 3 STOCKS TO BUY NOW!🔥","SOS","16577","712","7","0","253","2021-03-01T14:15:01Z","Paul NGumah"
"264","TOP 3 STOCKS TO BUY NOW!🔥","AYRO","16577","712","7","0","253","2021-03-01T14:15:01Z","Paul NGumah"
"265","TOP 3 STOCKS TO BUY NOW!🔥","AMC","16577","712","7","0","253","2021-03-01T14:15:01Z","Paul NGumah"
"266","THIS $5 STOCK COULD EXPLODE NEXT WEEK!!🔥🔥🔥","ZIOP","16285","901","18","0","264","2021-03-01T02:36:29Z","Paul NGumah"
"267","THIS $5 STOCK COULD EXPLODE NEXT WEEK!!🔥🔥🔥","MMM","16285","901","18","0","264","2021-03-01T02:36:29Z","Paul NGumah"
"268","THIS $5 STOCK COULD EXPLODE NEXT WEEK!!🔥🔥🔥","CCIV","16285","901","18","0","264","2021-03-01T02:36:29Z","Paul NGumah"
"269","THIS $5 STOCK COULD EXPLODE NEXT WEEK!!🔥🔥🔥","SENS","16285","901","18","0","264","2021-03-01T02:36:29Z","Paul NGumah"
"270","TOP 2 STOCKS TO DIP BUY NOW!!🔥","FSLY","15906","704","15","0","338","2021-02-26T14:15:01Z","Paul NGumah"
"271","TOP 2 STOCKS TO DIP BUY NOW!!🔥","COST","15906","704","15","0","338","2021-02-26T14:15:01Z","Paul NGumah"
"272","TOP 2 STOCKS TO DIP BUY NOW!!🔥","SQ","15906","704","15","0","338","2021-02-26T14:15:01Z","Paul NGumah"
"273","TOP 2 STOCKS TO DIP BUY NOW!!🔥","GME","15906","704","15","0","338","2021-02-26T14:15:01Z","Paul NGumah"
"274","TOP 2 STOCKS TO DIP BUY NOW!!🔥","OPEN","15906","704","15","0","338","2021-02-26T14:15:01Z","Paul NGumah"
"275","TOP 2 STOCKS TO DIP BUY NOW!!🔥","PLUG","15906","704","15","0","338","2021-02-26T14:15:01Z","Paul NGumah"
"276","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!!🔥🔥🔥","RIOT","21490","1020","25","0","413","2021-02-26T03:28:02Z","Paul NGumah"
"277","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!!🔥🔥🔥","FUBO","21490","1020","25","0","413","2021-02-26T03:28:02Z","Paul NGumah"
"278","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!!🔥🔥🔥","CCIV","21490","1020","25","0","413","2021-02-26T03:28:02Z","Paul NGumah"
"279","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!!🔥🔥🔥","NCTY","21490","1020","25","0","413","2021-02-26T03:28:02Z","Paul NGumah"
"280","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!!🔥🔥🔥","MVIS","21490","1020","25","0","413","2021-02-26T03:28:02Z","Paul NGumah"
"281","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!!🔥🔥🔥","SPCE","21490","1020","25","0","413","2021-02-26T03:28:02Z","Paul NGumah"
"282","#AMC and #GAMESTOP STOCKS🔥🔥🔥 ANOTHER SHORT SQUEEZE?🚀","AMC","12588","673","9","0","280","2021-02-25T14:17:18Z","Paul NGumah"
"283","#AMC and #GAMESTOP STOCKS🔥🔥🔥 ANOTHER SHORT SQUEEZE?🚀","GME","12588","673","9","0","280","2021-02-25T14:17:18Z","Paul NGumah"
"284","#AMC and #GAMESTOP STOCKS🔥🔥🔥 ANOTHER SHORT SQUEEZE?🚀","MMM","12588","673","9","0","280","2021-02-25T14:17:18Z","Paul NGumah"
"285","#AMC and #GAMESTOP STOCKS🔥🔥🔥 ANOTHER SHORT SQUEEZE?🚀","AHT","12588","673","9","0","280","2021-02-25T14:17:18Z","Paul NGumah"
"286","#AMC and #GAMESTOP STOCKS🔥🔥🔥 ANOTHER SHORT SQUEEZE?🚀","SU","12588","673","9","0","280","2021-02-25T14:17:18Z","Paul NGumah"
"287","#AMC and #GAMESTOP STOCKS🔥🔥🔥 ANOTHER SHORT SQUEEZE?🚀","UAL","12588","673","9","0","280","2021-02-25T14:17:18Z","Paul NGumah"
"288","TOP 3 STOCKS TO BUY NOW!🔥","JMIA","18621","780","16","0","413","2021-02-24T14:18:28Z","Paul NGumah"
"289","TOP 3 STOCKS TO BUY NOW!🔥","EHTH","18621","780","16","0","413","2021-02-24T14:18:28Z","Paul NGumah"
"290","TOP 3 STOCKS TO BUY NOW!🔥","NCTY","18621","780","16","0","413","2021-02-24T14:18:28Z","Paul NGumah"
"291","TOP 3 STOCKS TO BUY NOW!🔥","RIOT","18621","780","16","0","413","2021-02-24T14:18:28Z","Paul NGumah"
"292","TOP 3 STOCKS TO BUY NOW!🔥","CRM","18621","780","16","0","413","2021-02-24T14:18:28Z","Paul NGumah"
"293","TOP 3 STOCKS TO BUY NOW!🔥","SOS","18621","780","16","0","413","2021-02-24T14:18:28Z","Paul NGumah"
"294","I'M BUYING THIS STOCK!!🔥🔥🔥 MASSIVE UPSIDE Potential!!🚀","CRSP","18651","1008","19","0","424","2021-02-24T03:08:11Z","Paul NGumah"
"295","I'M BUYING THIS STOCK!!🔥🔥🔥 MASSIVE UPSIDE Potential!!🚀","SU","18651","1008","19","0","424","2021-02-24T03:08:11Z","Paul NGumah"
"296","I'M BUYING THIS STOCK!!🔥🔥🔥 MASSIVE UPSIDE Potential!!🚀","DIS","18651","1008","19","0","424","2021-02-24T03:08:11Z","Paul NGumah"
"297","I'M BUYING THIS STOCK!!🔥🔥🔥 MASSIVE UPSIDE Potential!!🚀","TELL","18651","1008","19","0","424","2021-02-24T03:08:11Z","Paul NGumah"
"298","I'M BUYING THIS STOCK!!🔥🔥🔥 MASSIVE UPSIDE Potential!!🚀","WKHS","18651","1008","19","0","424","2021-02-24T03:08:11Z","Paul NGumah"
"299","I'M BUYING THIS STOCK!!🔥🔥🔥 MASSIVE UPSIDE Potential!!🚀","NIO","18651","1008","19","0","424","2021-02-24T03:08:11Z","Paul NGumah"
"300","TOP 2 STOCKS TO BUY IMMEDIATELY!!🔥","NIO","29551","891","39","0","414","2021-02-23T14:15:01Z","Paul NGumah"
"301","TOP 2 STOCKS TO BUY IMMEDIATELY!!🔥","KO","29551","891","39","0","414","2021-02-23T14:15:01Z","Paul NGumah"
"302","TOP 2 STOCKS TO BUY IMMEDIATELY!!🔥","TSLA","29551","891","39","0","414","2021-02-23T14:15:01Z","Paul NGumah"
"303","TOP 2 STOCKS TO BUY IMMEDIATELY!!🔥","SU","29551","891","39","0","414","2021-02-23T14:15:01Z","Paul NGumah"
"304","TOP 2 STOCKS TO BUY IMMEDIATELY!!🔥","DIS","29551","891","39","0","414","2021-02-23T14:15:01Z","Paul NGumah"
"305","TOP 2 STOCKS TO BUY IMMEDIATELY!!🔥","CRSP","29551","891","39","0","414","2021-02-23T14:15:01Z","Paul NGumah"
"306","THIS STOCK IS BREAKING OUT!!🔥🔥🔥","SU","16505","885","14","0","374","2021-02-23T02:34:09Z","Paul NGumah"
"307","THIS STOCK IS BREAKING OUT!!🔥🔥🔥","U","16505","885","14","0","374","2021-02-23T02:34:09Z","Paul NGumah"
"308","THIS STOCK IS BREAKING OUT!!🔥🔥🔥","PTON","16505","885","14","0","374","2021-02-23T02:34:09Z","Paul NGumah"
"309","THIS STOCK IS BREAKING OUT!!🔥🔥🔥","CCIV","16505","885","14","0","374","2021-02-23T02:34:09Z","Paul NGumah"
"310","THIS STOCK IS BREAKING OUT!!🔥🔥🔥","WKHS","16505","885","14","0","374","2021-02-23T02:34:09Z","Paul NGumah"
"311","THIS STOCK IS BREAKING OUT!!🔥🔥🔥","CRSP","16505","885","14","0","374","2021-02-23T02:34:09Z","Paul NGumah"
"312","TOP 3 STOCKS TO BUY NOW!!🔥","NCTY","17284","680","17","0","374","2021-02-22T14:19:21Z","Paul NGumah"
"313","TOP 3 STOCKS TO BUY NOW!!🔥","PLTR","17284","680","17","0","374","2021-02-22T14:19:21Z","Paul NGumah"
"314","TOP 3 STOCKS TO BUY NOW!!🔥","AAL","17284","680","17","0","374","2021-02-22T14:19:21Z","Paul NGumah"
"315","TOP 3 STOCKS TO BUY NOW!!🔥","PTON","17284","680","17","0","374","2021-02-22T14:19:21Z","Paul NGumah"
"316","TOP 3 STOCKS TO BUY NOW!!🔥","AHT","17284","680","17","0","374","2021-02-22T14:19:21Z","Paul NGumah"
"317","TOP 3 STOCKS TO BUY NOW!!🔥","U","17284","680","17","0","374","2021-02-22T14:19:21Z","Paul NGumah"
"318","THIS $3 STOCK IS ABOUT TO GO CRAZY TOMORROW!!🔥🔥🔥 HURRY!!🚀","AHT","38240","1394","26","0","401","2021-02-22T01:48:51Z","Paul NGumah"
"319","THIS $3 STOCK IS ABOUT TO GO CRAZY TOMORROW!!🔥🔥🔥 HURRY!!🚀","GSAT","38240","1394","26","0","401","2021-02-22T01:48:51Z","Paul NGumah"
"320","THIS $3 STOCK IS ABOUT TO GO CRAZY TOMORROW!!🔥🔥🔥 HURRY!!🚀","NNOX","38240","1394","26","0","401","2021-02-22T01:48:51Z","Paul NGumah"
"321","THIS $3 STOCK IS ABOUT TO GO CRAZY TOMORROW!!🔥🔥🔥 HURRY!!🚀","SNDL","38240","1394","26","0","401","2021-02-22T01:48:51Z","Paul NGumah"
"322","THIS $3 STOCK IS ABOUT TO GO CRAZY TOMORROW!!🔥🔥🔥 HURRY!!🚀","DIS","38240","1394","26","0","401","2021-02-22T01:48:51Z","Paul NGumah"
"323","THIS $3 STOCK IS ABOUT TO GO CRAZY TOMORROW!!🔥🔥🔥 HURRY!!🚀","NCTY","38240","1394","26","0","401","2021-02-22T01:48:51Z","Paul NGumah"
"324","THIS STOCK WiLL EXPLODE!!🔥🔥🔥 BUY NEXT WEEK!!🚀","APPH","29910","1271","25","0","587","2021-02-21T02:26:21Z","Paul NGumah"
"325","THIS STOCK WiLL EXPLODE!!🔥🔥🔥 BUY NEXT WEEK!!🚀","CLVS","29910","1271","25","0","587","2021-02-21T02:26:21Z","Paul NGumah"
"326","THIS STOCK WiLL EXPLODE!!🔥🔥🔥 BUY NEXT WEEK!!🚀","NNDM","29910","1271","25","0","587","2021-02-21T02:26:21Z","Paul NGumah"
"327","THIS STOCK WiLL EXPLODE!!🔥🔥🔥 BUY NEXT WEEK!!🚀","TCOM","29910","1271","25","0","587","2021-02-21T02:26:21Z","Paul NGumah"
"328","THIS STOCK WiLL EXPLODE!!🔥🔥🔥 BUY NEXT WEEK!!🚀","WKHS","29910","1271","25","0","587","2021-02-21T02:26:21Z","Paul NGumah"
"329","THIS STOCK WiLL EXPLODE!!🔥🔥🔥 BUY NEXT WEEK!!🚀","SOL","29910","1271","25","0","587","2021-02-21T02:26:21Z","Paul NGumah"
"330","TOP 5 STOCKS TO BUY IMMEDIATELY!!🔥","PLTR","30552","1168","24","0","478","2021-02-19T14:17:02Z","Paul NGumah"
"331","TOP 5 STOCKS TO BUY IMMEDIATELY!!🔥","ROKU","30552","1168","24","0","478","2021-02-19T14:17:02Z","Paul NGumah"
"332","TOP 5 STOCKS TO BUY IMMEDIATELY!!🔥","FCEL","30552","1168","24","0","478","2021-02-19T14:17:02Z","Paul NGumah"
"333","TOP 5 STOCKS TO BUY IMMEDIATELY!!🔥","WMT","30552","1168","24","0","478","2021-02-19T14:17:02Z","Paul NGumah"
"334","TOP 5 STOCKS TO BUY IMMEDIATELY!!🔥","ROKU","30552","1168","24","0","478","2021-02-19T14:17:02Z","Paul NGumah"
"335","TOP 5 STOCKS TO BUY IMMEDIATELY!!🔥","NKE","30552","1168","24","0","478","2021-02-19T14:17:02Z","Paul NGumah"
"336","BUY THE DIP!!🔥🔥🔥","PLTR","18279","1059","17","0","531","2021-02-19T03:24:16Z","Paul NGumah"
"337","BUY THE DIP!!🔥🔥🔥","KO","18279","1059","17","0","531","2021-02-19T03:24:16Z","Paul NGumah"
"338","BUY THE DIP!!🔥🔥🔥","EHTH","18279","1059","17","0","531","2021-02-19T03:24:16Z","Paul NGumah"
"339","BUY THE DIP!!🔥🔥🔥","SENS","18279","1059","17","0","531","2021-02-19T03:24:16Z","Paul NGumah"
"340","BUY THE DIP!!🔥🔥🔥","UAVS","18279","1059","17","0","531","2021-02-19T03:24:16Z","Paul NGumah"
"341","BUY THE DIP!!🔥🔥🔥","GEVO","18279","1059","17","0","531","2021-02-19T03:24:16Z","Paul NGumah"
"342","TOP 2 STOCKS TO BUY NOW!🔥","MRK","29469","854","32","0","425","2021-02-18T14:16:07Z","Paul NGumah"
"343","TOP 2 STOCKS TO BUY NOW!🔥","BIDU","29469","854","32","0","425","2021-02-18T14:16:07Z","Paul NGumah"
"344","TOP 2 STOCKS TO BUY NOW!🔥","JETS","29469","854","32","0","425","2021-02-18T14:16:07Z","Paul NGumah"
"345","TOP 2 STOCKS TO BUY NOW!🔥","ZNGA","29469","854","32","0","425","2021-02-18T14:16:07Z","Paul NGumah"
"346","TOP 2 STOCKS TO BUY NOW!🔥","TELL","29469","854","32","0","425","2021-02-18T14:16:07Z","Paul NGumah"
"347","TOP 2 STOCKS TO BUY NOW!🔥","TSLA","29469","854","32","0","425","2021-02-18T14:16:07Z","Paul NGumah"
"348","TOP 2 STOCKS TO BUY NOW!🔥","GE","29469","854","32","0","425","2021-02-18T14:16:07Z","Paul NGumah"
"349","THIS $8 STOCK IS READY FOR TAKE-OFF!!🔥🔥🔥 BUY TOMORROW!🚀","CCIV","28821","1322","24","0","547","2021-02-18T01:18:03Z","Paul NGumah"
"350","THIS $8 STOCK IS READY FOR TAKE-OFF!!🔥🔥🔥 BUY TOMORROW!🚀","TRIT","28821","1322","24","0","547","2021-02-18T01:18:03Z","Paul NGumah"
"351","THIS $8 STOCK IS READY FOR TAKE-OFF!!🔥🔥🔥 BUY TOMORROW!🚀","EHTH","28821","1322","24","0","547","2021-02-18T01:18:03Z","Paul NGumah"
"352","THIS $8 STOCK IS READY FOR TAKE-OFF!!🔥🔥🔥 BUY TOMORROW!🚀","SPCE","28821","1322","24","0","547","2021-02-18T01:18:03Z","Paul NGumah"
"353","THIS $8 STOCK IS READY FOR TAKE-OFF!!🔥🔥🔥 BUY TOMORROW!🚀","WFC","28821","1322","24","0","547","2021-02-18T01:18:03Z","Paul NGumah"
"354","THIS $8 STOCK IS READY FOR TAKE-OFF!!🔥🔥🔥 BUY TOMORROW!🚀","CWH","28821","1322","24","0","547","2021-02-18T01:18:03Z","Paul NGumah"
"355","TOP 3 STOCKS TO BUY NOW!🔥","IPOE","28275","904","29","0","509","2021-02-17T14:16:57Z","Paul NGumah"
"356","TOP 3 STOCKS TO BUY NOW!🔥","QS","28275","904","29","0","509","2021-02-17T14:16:57Z","Paul NGumah"
"357","TOP 3 STOCKS TO BUY NOW!🔥","FSR","28275","904","29","0","509","2021-02-17T14:16:57Z","Paul NGumah"
"358","TOP 3 STOCKS TO BUY NOW!🔥","NIO","28275","904","29","0","509","2021-02-17T14:16:57Z","Paul NGumah"
"359","TOP 3 STOCKS TO BUY NOW!🔥","TELL","28275","904","29","0","509","2021-02-17T14:16:57Z","Paul NGumah"
"360","TOP 3 STOCKS TO BUY NOW!🔥","SUNW","28275","904","29","0","509","2021-02-17T14:16:57Z","Paul NGumah"
"361","THIS STOCK IS BREAKING OUT!!🔥🔥🔥 HURRY!!🚀","CCIV","18994","989","16","0","593","2021-02-17T02:37:20Z","Paul NGumah"
"362","THIS STOCK IS BREAKING OUT!!🔥🔥🔥 HURRY!!🚀","ROKU","18994","989","16","0","593","2021-02-17T02:37:20Z","Paul NGumah"
"363","THIS STOCK IS BREAKING OUT!!🔥🔥🔥 HURRY!!🚀","EBAY","18994","989","16","0","593","2021-02-17T02:37:20Z","Paul NGumah"
"364","THIS STOCK IS BREAKING OUT!!🔥🔥🔥 HURRY!!🚀","QS","18994","989","16","0","593","2021-02-17T02:37:20Z","Paul NGumah"
"365","THIS STOCK IS BREAKING OUT!!🔥🔥🔥 HURRY!!🚀","CRSR","18994","989","16","0","593","2021-02-17T02:37:20Z","Paul NGumah"
"366","THIS STOCK IS BREAKING OUT!!🔥🔥🔥 HURRY!!🚀","DKNG","18994","989","16","0","593","2021-02-17T02:37:20Z","Paul NGumah"
"367","TOP 2 STOCKS TO BUY IMMEDIATELY!🔥","BNGO","39038","993","37","0","620","2021-02-16T14:16:05Z","Paul NGumah"
"368","TOP 2 STOCKS TO BUY IMMEDIATELY!🔥","ROKU","39038","993","37","0","620","2021-02-16T14:16:05Z","Paul NGumah"
"369","TOP 2 STOCKS TO BUY IMMEDIATELY!🔥","LAZR","39038","993","37","0","620","2021-02-16T14:16:05Z","Paul NGumah"
"370","TOP 2 STOCKS TO BUY IMMEDIATELY!🔥","SKLZ","39038","993","37","0","620","2021-02-16T14:16:05Z","Paul NGumah"
